Id,frame.len,frame.protocols,tcp.stream,tcp.analysis.initial_rtt,tcp.len,tcp.window_size,tcp.flags.syn,tcp.flags.reset,tcp.flags.ack,mqtt.msgtype,mqtt.qos,mqtt.conflag.qos,mqtt.conflag.cleansess,mqtt.kalive,mqtt.username_len,mqtt.passwd_len,mqtt.retain,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.topic_len,mqtt.len,mqtt.conack.val,residual_score,normal_packet_count,test_packet_count,stream_rows,stream_current_positives,stream_attack_fraction,frequency_excess,undecoded_payload,residual_rank,selected_top64,selected_target3000
9542,54,eth:ethertype:ip:tcp,0,,0,64197,0,0,1,,,,,,,,,,,,,,0.17173315701179542,233,24,525,61,0.11619047619047619,0.3077958333333334,0,151,0,1
9900,54,eth:ethertype:ip:tcp,0,,0,64197,0,0,1,,,,,,,,,,,,,,0.17173315701179542,233,24,525,61,0.11619047619047619,0.3077958333333334,0,152,0,1
1553,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,153,0,1
2402,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,154,0,1
2590,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,155,0,1
3325,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,156,0,1
4808,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,157,0,1
6269,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,158,0,1
6391,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,159,0,1
6556,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,160,0,1
8000,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,161,0,1
9067,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,162,0,1
9107,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,163,0,1
9140,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,164,0,1
9187,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,165,0,1
9370,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,166,0,1
9568,54,eth:ethertype:ip:tcp,0,,0,64338,0,0,1,,,,,,,,,,,,,,0.16823075939517318,256,26,525,61,0.11619047619047619,0.29796923076923076,0,167,0,1
3070,54,eth:ethertype:ip:tcp,157,,0,64216,0,0,1,,,,,,,,,,,,,,0.16536077574767677,52,6,792,1,0.0012626262626262627,0.38206666666666667,0,168,0,1
5098,54,eth:ethertype:ip:tcp,0,,0,5738,0,0,1,,,,,,,,,,,,,,0.1640430694393846,53,5,525,61,0.11619047619047619,0.24422,0,169,0,1
7227,54,eth:ethertype:ip:tcp,0,,0,5738,0,0,1,,,,,,,,,,,,,,0.1640430694393846,53,5,525,61,0.11619047619047619,0.24422,0,170,0,1
3477,54,eth:ethertype:ip:tcp,37,,0,64054,0,0,1,,,,,,,,,,,,,,0.1630728020183004,97,11,808,16,0.019801980198019802,0.37126363636363635,0,171,0,1
2639,54,eth:ethertype:ip:tcp,0,,0,63351,0,0,1,,,,,,,,,,,,,,0.16250509991269552,114,11,525,61,0.11619047619047619,0.26107272727272735,0,172,0,1
3577,54,eth:ethertype:ip:tcp,0,,0,63351,0,0,1,,,,,,,,,,,,,,0.16250509991269552,114,11,525,61,0.11619047619047619,0.26107272727272735,0,173,0,1
5426,54,eth:ethertype:ip:tcp,0,,0,63351,0,0,1,,,,,,,,,,,,,,0.16250509991269552,114,11,525,61,0.11619047619047619,0.26107272727272735,0,174,0,1
8229,54,eth:ethertype:ip:tcp,0,,0,63351,0,0,1,,,,,,,,,,,,,,0.16250509991269552,114,11,525,61,0.11619047619047619,0.26107272727272735,0,175,0,1
8467,54,eth:ethertype:ip:tcp,0,,0,63351,0,0,1,,,,,,,,,,,,,,0.16250509991269552,114,11,525,61,0.11619047619047619,0.26107272727272735,0,176,0,1
9931,54,eth:ethertype:ip:tcp,0,,0,63351,0,0,1,,,,,,,,,,,,,,0.16250509991269552,114,11,525,61,0.11619047619047619,0.26107272727272735,0,177,0,1
731,54,eth:ethertype:ip:tcp,0,,0,63633,0,0,1,,,,,,,,,,,,,,0.15460889352072743,149,14,525,61,0.11619047619047619,0.24116428571428572,0,178,0,1
2506,54,eth:ethertype:ip:tcp,0,,0,63633,0,0,1,,,,,,,,,,,,,,0.15460889352072743,149,14,525,61,0.11619047619047619,0.24116428571428572,0,179,0,1
4026,54,eth:ethertype:ip:tcp,0,,0,63633,0,0,1,,,,,,,,,,,,,,0.15460889352072743,149,14,525,61,0.11619047619047619,0.24116428571428572,0,180,0,1
4631,54,eth:ethertype:ip:tcp,0,,0,63633,0,0,1,,,,,,,,,,,,,,0.15460889352072743,149,14,525,61,0.11619047619047619,0.24116428571428572,0,181,0,1
7226,54,eth:ethertype:ip:tcp,0,,0,63633,0,0,1,,,,,,,,,,,,,,0.15460889352072743,149,14,525,61,0.11619047619047619,0.24116428571428572,0,182,0,1
7569,54,eth:ethertype:ip:tcp,0,,0,63633,0,0,1,,,,,,,,,,,,,,0.15460889352072743,149,14,525,61,0.11619047619047619,0.24116428571428572,0,183,0,1
7826,54,eth:ethertype:ip:tcp,0,,0,63633,0,0,1,,,,,,,,,,,,,,0.15460889352072743,149,14,525,61,0.11619047619047619,0.24116428571428572,0,184,0,1
7897,54,eth:ethertype:ip:tcp,0,,0,63633,0,0,1,,,,,,,,,,,,,,0.15460889352072743,149,14,525,61,0.11619047619047619,0.24116428571428572,0,185,0,1
100,54,eth:ethertype:ip:tcp,0,,0,63772,0,0,1,,,,,,,,,,,,,,0.14916310638854388,110,10,525,61,0.11619047619047619,0.2157,0,186,0,1
1966,54,eth:ethertype:ip:tcp,0,,0,63772,0,0,1,,,,,,,,,,,,,,0.14916310638854388,110,10,525,61,0.11619047619047619,0.2157,0,187,0,1
2101,54,eth:ethertype:ip:tcp,0,,0,63772,0,0,1,,,,,,,,,,,,,,0.14916310638854388,110,10,525,61,0.11619047619047619,0.2157,0,188,0,1
4240,54,eth:ethertype:ip:tcp,0,,0,63772,0,0,1,,,,,,,,,,,,,,0.14916310638854388,110,10,525,61,0.11619047619047619,0.2157,0,189,0,1
4590,54,eth:ethertype:ip:tcp,0,,0,63772,0,0,1,,,,,,,,,,,,,,0.14916310638854388,110,10,525,61,0.11619047619047619,0.2157,0,190,0,1
5451,54,eth:ethertype:ip:tcp,0,,0,63772,0,0,1,,,,,,,,,,,,,,0.14916310638854388,110,10,525,61,0.11619047619047619,0.2157,0,191,0,1
2857,54,eth:ethertype:ip:tcp,0,,0,64060,0,0,1,,,,,,,,,,,,,,0.13200334634975863,25,2,525,61,0.11619047619047619,0.10875000000000001,0,192,0,0
4935,54,eth:ethertype:ip:tcp,0,,0,64060,0,0,1,,,,,,,,,,,,,,0.13200334634975863,25,2,525,61,0.11619047619047619,0.10875000000000001,0,193,0,0
1767,54,eth:ethertype:ip:tcp,0,,0,5722,0,0,1,,,,,,,,,,,,,,0.11289552322242422,52,4,525,61,0.11619047619047619,0.07309999999999994,0,194,0,0
6229,54,eth:ethertype:ip:tcp,0,,0,63780,0,0,1,,,,,,,,,,,,,,0.10323342111481651,19,1,525,61,0.11619047619047619,0.0,0,195,0,0
2279,54,eth:ethertype:ip:tcp,0,,0,5726,0,0,1,,,,,,,,,,,,,,0.10182844220804567,54,4,525,61,0.11619047619047619,0.03744999999999998,0,196,0,0
3365,60,eth:ethertype:ip:tcp,0,,0,250,0,0,1,,,,,,,,,,,,,,0.10061056426055975,1814,144,525,61,0.11619047619047619,0.10181805555555556,0,197,0,0
5330,54,eth:ethertype:ip:tcp,0,,0,63920,0,0,1,,,,,,,,,,,,,,0.10050313841915727,23,1,525,61,0.11619047619047619,0.0,0,198,0,0
4234,54,eth:ethertype:ip:tcp,0,,0,64200,0,0,1,,,,,,,,,,,,,,0.09746939063483939,29,2,525,61,0.11619047619047619,0.0,0,199,0,0
6114,54,eth:ethertype:ip:tcp,0,,0,64200,0,0,1,,,,,,,,,,,,,,0.09746939063483939,29,2,525,61,0.11619047619047619,0.0,0,200,0,0
5038,54,eth:ethertype:ip:tcp,0,,0,64340,0,0,1,,,,,,,,,,,,,,0.09704932824654572,30,1,525,61,0.11619047619047619,0.0,0,201,0,0
8971,54,eth:ethertype:ip:tcp,0,,0,5740,0,0,1,,,,,,,,,,,,,,0.0963019286911446,55,4,525,61,0.11619047619047619,0.019625000000000004,0,202,0,0
8110,54,eth:ethertype:ip:tcp,0,,0,63908,0,0,1,,,,,,,,,,,,,,0.09427376333868737,38,1,525,61,0.11619047619047619,0.0,0,203,0,0
2939,54,eth:ethertype:ip:tcp,0,,0,5717,0,0,1,,,,,,,,,,,,,,0.09244106436407593,45,2,525,61,0.11619047619047619,0.0,0,204,0,0
7709,54,eth:ethertype:ip:tcp,0,,0,64480,0,0,1,,,,,,,,,,,,,,0.0922114897380007,46,1,525,61,0.11619047619047619,0.0,0,205,0,0
5230,54,eth:ethertype:ip:tcp,0,,0,5734,0,0,1,,,,,,,,,,,,,,0.09077982916742153,56,4,525,61,0.11619047619047619,0.0018000000000000238,0,206,0,0
6853,54,eth:ethertype:ip:tcp,0,,0,5724,0,0,1,,,,,,,,,,,,,,0.09077982916742153,56,4,525,61,0.11619047619047619,0.0018000000000000238,0,207,0,0
8698,54,eth:ethertype:ip:tcp,0,,0,5728,0,0,1,,,,,,,,,,,,,,0.09077982916742153,56,4,525,61,0.11619047619047619,0.0018000000000000238,0,208,0,0
7233,54,eth:ethertype:ip:tcp,0,,0,5736,0,0,1,,,,,,,,,,,,,,0.09006945600328749,57,4,525,61,0.11619047619047619,0.0,0,209,0,0
5394,54,eth:ethertype:ip:tcp,0,,0,5718,0,0,1,,,,,,,,,,,,,,0.08792154174529176,72,3,525,61,0.11619047619047619,0.0,0,210,0,0
356,54,eth:ethertype:ip:tcp,0,,0,64052,0,0,1,,,,,,,,,,,,,,0.08640472054041834,86,4,525,61,0.11619047619047619,0.0,0,211,0,0
70,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,212,0,0
87,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,213,0,0
132,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,214,0,0
143,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,215,0,0
156,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,216,0,0
172,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,217,0,0
360,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,218,0,0
408,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,219,0,0
422,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,220,0,0
512,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,221,0,0
561,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,222,0,0
600,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,223,0,0
611,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,224,0,0
613,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,225,0,0
623,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,226,0,0
751,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,227,0,0
792,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,228,0,0
961,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,229,0,0
1008,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,230,0,0
1101,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,231,0,0
1220,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,232,0,0
1320,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,233,0,0
1453,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,234,0,0
1481,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,235,0,0
1664,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,236,0,0
1672,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,237,0,0
1680,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,238,0,0
1721,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,239,0,0
1731,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,240,0,0
1747,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,241,0,0
1751,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,242,0,0
1759,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,243,0,0
1769,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,244,0,0
1789,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,245,0,0
2091,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,246,0,0
2156,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,247,0,0
2191,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,248,0,0
2311,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,249,0,0
2337,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,250,0,0
2419,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,251,0,0
2537,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,252,0,0
2539,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,253,0,0
2588,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,254,0,0
2705,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,255,0,0
2714,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,256,0,0
2793,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,257,0,0
2829,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,258,0,0
2841,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,259,0,0
2866,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,260,0,0
3030,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,261,0,0
3103,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,262,0,0
3396,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,263,0,0
3461,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,264,0,0
3551,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,265,0,0
3674,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,266,0,0
3705,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,267,0,0
3764,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,268,0,0
3923,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,269,0,0
3955,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,270,0,0
4108,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,271,0,0
4111,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,272,0,0
4178,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,273,0,0
4195,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,274,0,0
4311,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,275,0,0
4459,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,276,0,0
4509,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,277,0,0
4614,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,278,0,0
4758,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,279,0,0
4853,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,280,0,0
4978,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,281,0,0
4986,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,282,0,0
5022,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,283,0,0
5090,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,284,0,0
5127,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,285,0,0
5156,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,286,0,0
5157,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,287,0,0
5317,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,288,0,0
5339,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,289,0,0
5406,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,290,0,0
5425,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,291,0,0
5465,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,292,0,0
5624,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,293,0,0
5681,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,294,0,0
5746,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,295,0,0
5771,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,296,0,0
5915,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,297,0,0
5967,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,298,0,0
6060,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,299,0,0
6092,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,300,0,0
6127,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,301,0,0
6171,60,eth:ethertype:ip:tcp,1,,0,250,0,0,1,,,,,,,,,,,,,,0.08327723092722641,1814,144,2550,170,0.06666666666666667,0.10181805555555556,0,302,0,0
